Sensor string: A
Serial number: 1970-01-0000
Firmware version: 2,015
Hardware version: 2,2
Calibration quality: 5
ax	ay	az	gx	gy	gz	mx	my	mz

0.036112	0.78629	0.609756	0.98	-0.49	-0.63	-0.0523	-0.3192	-0.4112	Reference
0.0366	0.785314	0.608292	0.49	-0.21	-0.49	-0.0509	-0.3146	-0.4082	
0.0366	0.786778	0.607682	0.56	-0.14	-0.49	-0.0427	-0.3241	-0.4039	
0.037332	0.784826	0.610122	1.19	-0.21	-0.42	-0.0518	-0.3267	-0.3996	
0.036234	0.784704	0.606584	0.84	0.07	-0.14	-0.0577	-0.3341	-0.407	
0.03721	0.785924	0.606706	0.7	0.14	-0.07	-0.0425	-0.3286	-0.4039	
0.036478	0.785802	0.60451	0.28	0.21	0.07	-0.0412	-0.3241	-0.4039	
0.035136	0.7869	0.60634	0.21	-0.14	0.14	-0.0395	-0.3289	-0.4126	
0.034038	0.792756	0.604388	0.77	-0.14	0.07	-0.035	-0.3244	-0.4038	
0.035746	0.788608	0.604266	0.28	0.42	0.21	-0.0487	-0.3268	-0.404	
0.039894	0.78934	0.598776	-1.19	0.49	0.49	-0.0507	-0.3192	-0.4097	
0.034526	0.801418	0.601704	0.07	-1.05	0.21	-0.0444	-0.321	-0.4039	
0.029036	0.80337	0.606096	0.84	-0.63	0.21	-0.0504	-0.3253	-0.4054	
0.032208	0.794586	0.600118	-1.19	1.05	0.56	-0.046	-0.321	-0.4111	
0.035868	0.791414	0.594506	-1.54	1.19	0.56	-0.0459	-0.3209	-0.4039	
0.03721	0.79239	0.596824	-0.28	0.35	0.63	-0.0571	-0.3128	-0.4039	
0.036966	0.79056	0.5978	-0.91	0.21	1.26	-0.0616	-0.3156	-0.4054	
0.03294	0.795928	0.59841	-1.19	-0.42	1.19	-0.0461	-0.3163	-0.3995	
0.032574	0.798368	0.604022	-1.4	-0.35	0.91	-0.0509	-0.3162	-0.4111	
0.03294	0.79361	0.603778	-2.03	0.28	0.77	-0.0503	-0.3268	-0.4098	
0.031354	0.789218	0.604754	-1.54	0.28	0.56	-0.0528	-0.307	-0.4096	
0.032574	0.787144	0.609146	-0.21	0	0.21	-0.0505	-0.3207	-0.4025	
0.034404	0.785558	0.609024	-0.35	-0.07	0.14	-0.0444	-0.321	-0.4068	
0.035258	0.78141	0.608658	-1.33	0.07	0	-0.0471	-0.3284	-0.4011	
0.033184	0.784826	0.612806	0.7	-0.28	-0.21	-0.058	-0.328	-0.4113	
0.031842	0.777872	0.615734	0.84	-0.07	-0.21	-0.0505	-0.3254	-0.4156	
0.038552	0.777994	0.609878	-0.21	0.35	-0.21	-0.0536	-0.322	-0.4025	
0.039772	0.780068	0.611708	0.63	-0.35	-0.42	-0.0487	-0.3283	-0.4025	
0.040504	0.778848	0.610366	-0.07	-0.42	-0.07	-0.0505	-0.3238	-0.4083	
0.036966	0.7808	0.611586	1.05	-0.56	0	-0.0507	-0.3192	-0.4054	
0.037698	0.782996	0.611098	0.91	-0.21	-0.21	-0.0492	-0.3146	-0.3937	
0.036966	0.783362	0.611708	1.05	-0.07	-0.28	-0.0427	-0.324	-0.3995	
0.040016	0.783362	0.610122	1.26	-0.07	-0.35	-0.0487	-0.3252	-0.3967	
0.039894	0.783728	0.609512	1.26	-0.14	-0.35	-0.0411	-0.3272	-0.4068	
0.039528	0.786412	0.610488	1.19	-0.14	-0.14	-0.0487	-0.3268	-0.4025	
0.040382	0.785436	0.608536	0.63	0.28	0.07	-0.0444	-0.321	-0.4039	
0.037332	0.787876	0.607316	0.49	0.49	0.21	-0.0505	-0.3222	-0.4025	
0.036112	0.791414	0.60512	0.28	0.63	0.35	-0.0503	-0.3268	-0.404	
0.034648	0.792146	0.602802	0.28	0.7	0.35	-0.0488	-0.3253	-0.3996	
0.034282	0.794464	0.601704	0	0.84	0.35	-0.049	-0.3223	-0.4054	
